order_id,review_score,review_comment_message,delivery_delay_days,sentiment_result,sentiment,theme
c80bee063ac8e261dbf244fa3f710329,4.0,Prazo de entrega poderia ser menor.,-17.0,"[{'label': '3 stars', 'score': 0.4728759229183197}]",Neutral,other
a51878c7b567d6bb29abf33bbbd80c24,3.0,Não veio a nota fiscal com o produto,-14.0,"[{'label': '1 star', 'score': 0.5660233497619629}]",Negative,other
91fcdc0357e6c76803fb5d654a0226a0,1.0,"Comprei duas cortinas e recebi apenas uma.
Era pra dar de presente,infelizmente não deu certo.",-4.0,"[{'label': '1 star', 'score': 0.6537821292877197}]",Negative,other
c252ac96b969b3f1f2c4b266a7a98c28,2.0,Um dos controles não está funcionando gostaria de saber o que é necessário para trocar ou a devolução do meu dinheiro.?,-8.0,"[{'label': '1 star', 'score': 0.6652837991714478}]",Negative,other
9b9db79c99db350f6f1acf1359e9abc2,5.0,ÓTIMO PRODUTO RECOMENDO .....,-13.0,"[{'label': '5 stars', 'score': 0.5578923225402832}]",Positive,good experience
fcaf5f5131e3480217cfa4c664cc8875,5.0,Muito bom,-8.0,"[{'label': '5 stars', 'score': 0.6459388136863708}]",Positive,other
47deff0f69fd02d0085bd77d6c9c0181,5.0,Entrega rápida.Recomendo ,-8.0,"[{'label': '5 stars', 'score': 0.5372079014778137}]",Positive,good experience
56dcfb3b5a29fb9edb862287a6c485a0,4.0,O produto chegou fora do prazo de entrega de 14/03 foi entregue 15/03.,1.0,"[{'label': '1 star', 'score': 0.7079921364784241}]",Negative,other
6e3224c4911f8c73424e7c2c7678c01e,5.0,Foi entregue no praso o produto o ótimo. ,-21.0,"[{'label': '1 star', 'score': 0.44654321670532227}]",Negative,good experience
7a725159d3784d99725573981fcdf93e,1.0,Ainda não tive retorno da loja sobre a entrega do produto ,-16.0,"[{'label': '1 star', 'score': 0.3633527159690857}]",Negative,other
b71ae2d7677a2cb21e4d19ac1141e7b3,5.0,"Entregou no prazo, produto de qualidade.",-6.0,"[{'label': '5 stars', 'score': 0.5580902099609375}]",Positive,product quality
c000c9de28e2436553f200d0faf8eb97,5.0,"Muito linda tecido excelente recomendado.
A única coisa que não gostei foi do valor dos fretes. Podia ser frete único e mais em conta.",-14.0,"[{'label': '4 stars', 'score': 0.6762220859527588}]",Positive,good experience
72aac576696a046d89aa7ac132ecd3d6,2.0,Recebi o produto errado,-14.0,"[{'label': '1 star', 'score': 0.6235646605491638}]",Negative,wrong item received
c33c0a34aa2beb75f41a04d1b3905d92,5.0,Muito bom,-13.0,"[{'label': '5 stars', 'score': 0.6459388136863708}]",Positive,other
ce6f7cfee3b870cc82e566f67a88a00f,5.0,"Só compro com stark pq são de responsabilidade estão de parabéns.
Só tem um probleminha, o (valor dos fretes são um absurdo caro fora isso recomendo).
",-9.0,"[{'label': '1 star', 'score': 0.5013054609298706}]",Negative,good experience
851ca56d98d52355e12410122fe07fa6,1.0,Ainda não recebi,2.0,"[{'label': '1 star', 'score': 0.5326141715049744}]",Negative,other
1c790cabe9e75245d8ecda194566be2f,5.0,Meus Parabéns,-14.0,"[{'label': '5 stars', 'score': 0.3458400070667267}]",Positive,other
966f85d6e1a0628e2093a3d24b53805b,5.0,"demorou um pouco por causa da greve dos correios acho eu, mais eu recomendaria essa loja sim.",-7.0,"[{'label': '3 stars', 'score': 0.4959496855735779}]",Neutral,late delivery
a02645d92386768ae0cc1869eddcd6ef,1.0,Eu não recebi o produto,-4.0,"[{'label': '1 star', 'score': 0.66126948595047}]",Negative,other
4e16f71b2a5ddc0266f9ddfdfd0bcfba,5.0,"Muito bom, recomendo, tudo dentro do prazo!!!",-10.0,"[{'label': '5 stars', 'score': 0.7429861426353455}]",Positive,good experience
02608b91ec6070ff5fcd4b63dd964232,5.0,"PRODUTO COM UM OTIMO CUSTO BENEFICIO, INDICO A COMPRA A TODOS",-8.0,"[{'label': '5 stars', 'score': 0.5209464430809021}]",Positive,other
1617de4324c46b195f0be6e6b6fcb3fb,5.0,muito rápido ....,-8.0,"[{'label': '2 stars', 'score': 0.40236446261405945}]",Negative,other
7bc70bc321068d03533136557afe2959,1.0,Comprei dois cartuchos de tinta e recebi um.,-21.0,"[{'label': '1 star', 'score': 0.42095065116882324}]",Negative,other
4ff30df8edae6cbf204b92a93c0b5e0e,1.0,o cabo não funcionou em nenhum dos meus dispositivos mesmo confirmando a compatibilidae,-8.0,"[{'label': '1 star', 'score': 0.6903144121170044}]",Negative,other
32ee8636a1273b8d63c0bcedaba76ff0,5.0,"Recebi o produto antes do prazo.
Tudo perfeito!",-22.0,"[{'label': '5 stars', 'score': 0.7598528861999512}]",Positive,good experience
de4b205a30d85c902a79bf99f8c77c21,4.0,Produto de boa qualidade a entrega foi antes do prazo estou muita satisfeita.,-24.0,"[{'label': '4 stars', 'score': 0.4798677861690521}]",Positive,product quality
510a5c60f473c07f3cb21d6506c0b4ba,5.0,"Muito bom, realmente funciona, tirando as dores do corpo.",-10.0,"[{'label': '5 stars', 'score': 0.6528403162956238}]",Positive,other
b5c5a6fb605260058c01713e1fb97aba,5.0,Chegou antes do prazo e veio muito bem embalado! Eu recomendo!,-15.0,"[{'label': '5 stars', 'score': 0.7040094137191772}]",Positive,good experience
858d0cd014b03937ba15cb012ad42277,1.0,até o presente momento não foi entregue! ,-16.0,"[{'label': '1 star', 'score': 0.6407946348190308}]",Negative,other
403ba4b294a085191de623779e866fb6,5.0,"Produtos de boa qualidade, durável e estilosos, recomendo!!!",-7.0,"[{'label': '5 stars', 'score': 0.611071765422821}]",Positive,product quality
6af5d730993da615e313627e0ac37f87,4.0,Rapidez no serviço prestado.,-11.0,"[{'label': '5 stars', 'score': 0.46092113852500916}]",Positive,other
be47c07fc0095b7f75dafce1451bc891,3.0,"A Loja tinha um óculos constando como disponível. Após efetuar a compra, recebi e-mail de que não havia mais o produto. Tive que trocar por outro parecido... fora o transtorno com as lannister...",-13.0,"[{'label': '1 star', 'score': 0.6798945069313049}]",Negative,other
2f99eb7c20846f2cfab5cf7c257370ab,1.0,recebi meu pedido faltando um kit progressiva. ja enviei varias mensagens pelo atendimento e nao recebo resposta ,-24.0,"[{'label': '1 star', 'score': 0.5234588384628296}]",Negative,customer service
09d048d5bfb9dd1a82f696ce9863e9b0,1.0,Comprei duas unidades do produto e só veio uma. Não consigo atendimento.,-9.0,"[{'label': '1 star', 'score': 0.7450043559074402}]",Negative,customer service
385ee6bd014c3ca0b3be6215f97349d0,5.0,recomendo,-8.0,"[{'label': '5 stars', 'score': 0.5113050937652588}]",Positive,good experience
755acdbf6da2041544f004ead2cdd080,5.0,Gostei chegou antes do previsto,-14.0,"[{'label': '5 stars', 'score': 0.4437095522880554}]",Positive,good experience
76de574e14e58baded25a12dce8075c1,5.0,Amo esse baratheon....,-19.0,"[{'label': '5 stars', 'score': 0.5326688885688782}]",Positive,other
883781be689361196e762b3dbeed6cce,5.0,Ótimo produto melhor do que eu esperava ,-13.0,"[{'label': '5 stars', 'score': 0.7806833386421204}]",Positive,good experience
12aba4fdeb04e5cca1132f86f2bda749,5.0,"Previsto para chegar 27/11, mas já está em minhas mãos. Apesar de achar que eles jogam o prazo ""lá pra cima"", foi tudo realmente rápido pois entre o pedido e a entrega foram exatamente 3 dias!",-17.0,"[{'label': '2 stars', 'score': 0.3089396357536316}]",Negative,other
07ffab4def2a95548ff6ef1b9d7e0f5a,1.0,Produto não foi entregue até o presente momento e o prazo dado pela empresa já expirou. ,7.0,"[{'label': '1 star', 'score': 0.6788227558135986}]",Negative,other
7be005575f2d7598f774514a9e575f27,5.0,Rápida entrega excelente produto ,-3.0,"[{'label': '5 stars', 'score': 0.6799018979072571}]",Positive,good experience
fcb6bb55e888419b146e0bd3c612a373,3.0,FIQUEI SATISFEITA,-19.0,"[{'label': '4 stars', 'score': 0.4674692749977112}]",Positive,other
d8f4ac2b5cf577657a2165a7c75857ff,1.0,Gostaria de saber quando vai chegar meu produto?,34.0,"[{'label': '1 star', 'score': 0.3624480962753296}]",Negative,other
83eeee55d222c6e3b10f716700517529,1.0,produto nao chegou,3.0,"[{'label': '1 star', 'score': 0.8228790760040283}]",Negative,other
17784b9fbb37fb0bdc230d8ed6f6b355,1.0,Eu pedi 6 trios de pendentes e vcs só M entregaram 6 unidades este não foi meu pedido nem meu pagamento,-12.0,"[{'label': '1 star', 'score': 0.8231045007705688}]",Negative,other
20834ef6941f038baa2ad303dc1db413,5.0,Muito bom. Adorei.,-12.0,"[{'label': '5 stars', 'score': 0.747940719127655}]",Positive,good experience
f4ab3840a4f72a98a950099cfcb83502,5.0,Pode ser mais rápido a entrega. ,-2.0,"[{'label': '3 stars', 'score': 0.5581451654434204}]",Neutral,other
64d02f4ae7e52cc423b0b8790e8760d3,5.0,serviço prestado dentro do esperado. obrigado,-22.0,"[{'label': '4 stars', 'score': 0.4003790318965912}]",Positive,other
e11ba7fd8fe0728dcd89efddcda9fb11,5.0,Entrega no prazo e produto de qualidade!,-19.0,"[{'label': '5 stars', 'score': 0.6180733442306519}]",Positive,product quality
b37e0ebb8fdc0d0167ca1c58eae98eec,5.0,Produto de qualidade,-11.0,"[{'label': '5 stars', 'score': 0.5817757844924927}]",Positive,product quality
4daf6e58465b705648162ccaa80a9ce1,5.0,Ótimo ,-21.0,"[{'label': '2 stars', 'score': 0.2997432351112366}]",Negative,good experience
aaa2176c2eedbba6fb84a3d63e01f433,5.0,"Ameiii o produto, já tinha tido outra antes!!",-6.0,"[{'label': '1 star', 'score': 0.38519391417503357}]",Negative,other
85a3602f48becf78584dbd58d22f85b7,2.0,Chegou o produto mas está faltando 1 paguei dois e chegou 1 😣.,-15.0,"[{'label': '1 star', 'score': 0.6647238731384277}]",Negative,other
42a182a5a785313dbb216c2d68c8c50b,4.0,"ENTREGUE NO PRAZO TUDO CERTO, PENA QUE NÃO SEJA POSSÍVEL AVALIAR O TAMANHO DO PRODUTO ANTES DA COMPRA, MAS TUDO BEM!",-14.0,"[{'label': '4 stars', 'score': 0.4695621728897095}]",Positive,other
6199ea959a9602f3c10fe2b7573bb325,4.0,A ESTAMPA DO SITE ERA OUTRA. TECIDO MUITO FINO NOS DEMAIS TUDO BEM.,-22.0,"[{'label': '2 stars', 'score': 0.39227426052093506}]",Negative,other
3f3f818c758f0f9ed76a1d49d8d7e6f3,1.0,Estou esperando até hoje.,18.0,"[{'label': '5 stars', 'score': 0.4262923300266266}]",Positive,other
f00c74caaa25430b1fa361c158e8996a,3.0,Ainda não tenho opinião sobre a loja. Como posso dizer se recomendo se não recebi o produto? Sei do problema da greve que tivemos e deve ter afetado essa entrega não chegar no prazo. No aguardo.,13.0,"[{'label': '1 star', 'score': 0.5348204374313354}]",Negative,good experience
b57b3958cf9a3e784bef1df23bc9b9fa,4.0,"Capa muito boa, atendeu as necessidades, o único problema foi a falta de informação sobre o paradeiro da entrega. Só foi informado que os correios estavam com dificuldade.",-3.0,"[{'label': '4 stars', 'score': 0.6224718689918518}]",Positive,other
df09698fab7f356cb66e565dbcc436b6,5.0,"muito satisfeito otima qualidade
",-13.0,"[{'label': '5 stars', 'score': 0.7146740555763245}]",Positive,product quality
8fec5674a5e6c130c661baf47ca8b861,5.0,recomendo ,-6.0,"[{'label': '5 stars', 'score': 0.5113050937652588}]",Positive,good experience
c66b4d4c8665330b53721d0f84feed9d,1.0,Não enviaram produto conforme o anuncio.A targaryen anuncia um kit e so te enviam um produto,-18.0,"[{'label': '1 star', 'score': 0.8022851943969727}]",Negative,other
f0b47dadd5f372c41ae2cab6c72877da,5.0,Muito eficiente entregou bem rápido eu recomendo,-12.0,"[{'label': '5 stars', 'score': 0.6795668005943298}]",Positive,good experience
3324048ac2f2df01f583f71758589776,5.0,Tudo ocorreu dentro do previsto.,-6.0,"[{'label': '1 star', 'score': 0.3858577013015747}]",Negative,other
fc6a74f2fe46e7d94471556385398a1d,5.0,confiança 10,-7.0,"[{'label': '5 stars', 'score': 0.700441300868988}]",Positive,other
b22c78b69eebbbdadbf68f2111cd89a3,5.0,Entregue no prazo em q eu esperava!gostei,-22.0,"[{'label': '5 stars', 'score': 0.4384876787662506}]",Positive,good experience
99db47a6842959e2064fb56a7b4c91e0,5.0,"Gostei da experiência o produto conforme o anunciado, bonito as medições corretas.
Muito satisfeita. ",-6.0,"[{'label': '4 stars', 'score': 0.47156545519828796}]",Positive,good experience
bf7c6448537b35fcded92b0df9050145,5.0,"Coqueteleira Top, produto com ótimo preço, entregue bem antes do prazo, recomendo!",-7.0,"[{'label': '5 stars', 'score': 0.6797777414321899}]",Positive,good experience
2ab274c9a5e207ca4445d7c6ab29e46a,5.0,Fude JF jgjguvjjbujch,-19.0,"[{'label': '3 stars', 'score': 0.25190141797065735}]",Neutral,other
1810618b56a9acf3df4d8a4945bd909e,4.0,"produto muito bom, atendeu as espectativas",-16.0,"[{'label': '5 stars', 'score': 0.5350551605224609}]",Positive,other
d807318c6ed8193c569cad0f755131fa,1.0,"Não tenho como avaliar porque não recebi o produto, mas acredito ter sido por problema nos correios (greve de motoristas).",3.0,"[{'label': '2 stars', 'score': 0.38506609201431274}]",Negative,other
ba9010430233c7f3cfea464354fed620,5.0,Trabalho de qualidade entregue no prazo produto em perfeito estado bem embalado recomendo!,3.0,"[{'label': '5 stars', 'score': 0.6439458727836609}]",Positive,good experience
44e80ef872fd5884851e68555c2ab020,1.0,Capa veio com uma rachadura ,-29.0,"[{'label': '1 star', 'score': 0.4861002564430237}]",Negative,other
bcd3587deb2f53804e0d3c39de932ec4,5.0,"entregaram certinho, chegou muito antes do prazo.",-29.0,"[{'label': '1 star', 'score': 0.43879958987236023}]",Negative,other
31030688bc36fe767e310ec81b02c80d,4.0,Recebi o pedido no prazo e como esperado ,-8.0,"[{'label': '5 stars', 'score': 0.32610976696014404}]",Positive,other
06cc5452c0a830d345b93a5385ee310e,5.0,"Fiquei muito satisfeito com a entrega, e a agilidade",-5.0,"[{'label': '5 stars', 'score': 0.5887266397476196}]",Positive,other
9c916cda025ac7a244116346b9e82344,5.0,indico e super recomendo td perfeito desde o produto ate a entrega.,-20.0,"[{'label': '5 stars', 'score': 0.8165688514709473}]",Positive,good experience
9a4efaf7ec75fc5669a3526c0a838e80,5.0,bom.,-12.0,"[{'label': '5 stars', 'score': 0.4241584539413452}]",Positive,other
8bdc559b124e47eb71b5d1be8d6675e4,5.0,"Muito obrigado pela entrega.
estou muito satisfeita com o produto.
tudo antes do prazo.",-8.0,"[{'label': '5 stars', 'score': 0.6473569273948669}]",Positive,other
99f59289c097596a1a30bd181430f2b0,5.0,Entrega top,-20.0,"[{'label': '5 stars', 'score': 0.7907968163490295}]",Positive,other
3580fbd460098a41fb19ad93e010e638,3.0,"Produto muito bom, só esperava que fosse um pouco maior, mas ainda assim gostei. Estiloso, leve e prático. Em relação a demora da entrega acredito que a culpa foi dos Correios e não dá targaryen.",4.0,"[{'label': '4 stars', 'score': 0.7238569259643555}]",Positive,late delivery
efd2e87c44bebee6e88c8677e9e94448,3.0,"Comprei a cadeira que julgava ser a mesma da imagem, chegou uma semelhante porém não atendeu minhas necessidades, a cadeira não certo, ela cede pra frente conforme senta, não possui estabilidade",-14.0,"[{'label': '2 stars', 'score': 0.4930620789527893}]",Negative,other
46e9d7656b730f837d195fbd5c2e8124,4.0,tudo ok,-7.0,"[{'label': '5 stars', 'score': 0.4642485976219177}]",Positive,other
b0d1a361bbba5b9253ef15ba8fa7b54a,3.0,"Ainda não utilizei, mas a entrega não foi feita em casa, tive que ir retirar no Correios. 
Aparentemente produto bom. ",-13.0,"[{'label': '1 star', 'score': 0.37064000964164734}]",Negative,other
a7abe735fa002a72636ab38fcac70330,2.0,Acho uma Loja maravilhosa que tem tudo que agente precisa.,-16.0,"[{'label': '5 stars', 'score': 0.8848787546157837}]",Positive,other
f425c83fa6d7f497e5f4a1c243401110,5.0,"Tudo conforme o esperado,obrigada.",-6.0,"[{'label': '5 stars', 'score': 0.5014769434928894}]",Positive,other
464bdc55a2b4838f5d83f20f181ff858,5.0,Produto chegou corretamente.,-12.0,"[{'label': '4 stars', 'score': 0.36794742941856384}]",Positive,other
28f079a1f1568fda3a17841d6fe48390,4.0,"BOA LOJA, CUMPRIU TUDO O QUE ESTAVA NO ANUNCIO! A ENTREGA FOI SUPER-RÁPIDO!",-19.0,"[{'label': '5 stars', 'score': 0.5699066519737244}]",Positive,other
dc2f00579e6ddf8d0b112e29635b0d1a,5.0,"Chegou antes do prazo muito bom, adorei",-7.0,"[{'label': '5 stars', 'score': 0.6970672607421875}]",Positive,good experience
6e7e6eaf0039ee7fee0886266ab15e3c,5.0,Otimo,-7.0,"[{'label': '2 stars', 'score': 0.2997432351112366}]",Negative,other
cff282aa6b1661a8b29c0c790c42e5ff,5.0,"Veio tudo bem embrulhado, chegou no dia informado, ótimo produto . Recomendo! ",-23.0,"[{'label': '5 stars', 'score': 0.740738034248352}]",Positive,good experience
e33cd806dc139902dbd4f1e2bb2d1775,5.0,"Eu estou muito feliz com, os produtos da loja americana, pois tudo que eu comprei chegaram no prazo. Estou muito agradecida.
Obrigado loja americana",-28.0,"[{'label': '5 stars', 'score': 0.7382671236991882}]",Positive,other
61fa8d2ee24cc80feecf24ec94c68e8f,3.0,não me foi informado que produto viria desmontado,-11.0,"[{'label': '1 star', 'score': 0.5860133767127991}]",Negative,other
a35936917bc53a9d8389a31035869711,1.0,"maleta do produto de péssima qualidade, e veio quebrada",-5.0,"[{'label': '1 star', 'score': 0.8703730702400208}]",Negative,packaging damage
f369bf4e7c4a7d5fe6d4efb3d7ea24da,5.0,Tudo certo e chegou rapidinho,-26.0,"[{'label': '5 stars', 'score': 0.6310487985610962}]",Positive,other
0e766fdb8a5d5379df4c5faab13ce762,5.0,"Gosto de comprar na lojas lannister. pratico rápido e o produto chega antes do prazo de entrega.
Recomendo. ",-33.0,"[{'label': '5 stars', 'score': 0.4569973051548004}]",Positive,good experience
1cdfc7851cb3d94ed77b3fe4cafa2fad,5.0,"Perfeito igual a foto, Material muito bom.
",7.0,"[{'label': '5 stars', 'score': 0.7548024654388428}]",Positive,good experience
c276a6bf017d697f864fa8b703ce1b36,1.0,Quero o meu produto ,-10.0,"[{'label': '5 stars', 'score': 0.484037846326828}]",Positive,other
ba0c31bce46860bc1f8929c262bbc0eb,5.0,rápida entrega,-8.0,"[{'label': '5 stars', 'score': 0.5280507206916809}]",Positive,other
f31b8a3ba0d40cba425c9bd89c69a3e7,5.0,Sou cliente e minhas compras sempre chegaram no prazo,-15.0,"[{'label': '5 stars', 'score': 0.6405199766159058}]",Positive,other
40940dc8bce0d8f65258a5d2d293038b,4.0,"Além do produto chegar errado, a devolução é feita pelo cliente, que tem de ir até uma agência dos Correios que aceite aquele tamanho de encomenda. Muito trabalhoso! Nunca mais.",-1.0,"[{'label': '1 star', 'score': 0.7158027291297913}]",Negative,other
43b496a7732ace398ea4eb3bd520ab22,5.0,Muito bom essa loja chegou antes da data muito rápido vou continuar comprando ,-16.0,"[{'label': '5 stars', 'score': 0.7242370247840881}]",Positive,other
2c4665e95f17505890c0f9b086f89754,1.0,"Bom produto, porém o prazo de entrega primeiramente no ato da compra era um, depois da compra se esticou, depois acabei recebendo em uma data que não esperava. Não gostei da falta de informação.",-11.0,"[{'label': '3 stars', 'score': 0.5676491260528564}]",Neutral,good experience
9374b5aa4433ce60115973a1ef0b1541,5.0,"Recebi o produto adequado, antes do prazo previsto. ",-10.0,"[{'label': '4 stars', 'score': 0.3678751587867737}]",Positive,other
d56e764f8fe72cb1656efbbc36d504d1,5.0,Adorei o produto,-26.0,"[{'label': '5 stars', 'score': 0.5953834652900696}]",Positive,good experience
6acecf438369055d9243e121045cca74,5.0,"adorei o produto, a embalagem, o cuidado no envio. tudo excelente. recomendo!!",-27.0,"[{'label': '5 stars', 'score': 0.8306140303611755}]",Positive,good experience
a310dd02fa5c5747f8a6fdc884dc41fa,5.0,Gostei do produto e da entrega dentro do prazo estabelecido.,-6.0,"[{'label': '5 stars', 'score': 0.4598928689956665}]",Positive,good experience
9dcd4c42eb5a67201aaeb894461bab83,5.0,A capa muito bonita gostei da cor e do modelo,-19.0,"[{'label': '5 stars', 'score': 0.5271492600440979}]",Positive,good experience
3443b7575b141322b9be5ea9ba71188c,1.0,Ainda não recebi,-11.0,"[{'label': '1 star', 'score': 0.5326141715049744}]",Negative,other
e1ebf9d9fbf1f356179a8f969dc8c4c5,5.0,tudo correto certinho,-42.0,"[{'label': '5 stars', 'score': 0.3807131052017212}]",Positive,other
0562291f2b37f55cc259053d2230fdc5,1.0,Depois que a compra foi efetuada desistir do produto mais não pude cancelar . Agora quero trocar por outro produto e também não consigo.,-28.0,"[{'label': '1 star', 'score': 0.8299552202224731}]",Negative,other
5bb7a11eb58ffba1a56c37d59dc1f1ec,5.0,Entrega dentro do prazo! Tudo ok. ,-15.0,"[{'label': '5 stars', 'score': 0.520575761795044}]",Positive,other
8411b2a445133d0ab0a16801f7b22f8f,5.0,Adorei o produto.,-9.0,"[{'label': '5 stars', 'score': 0.6154492497444153}]",Positive,good experience
c42c7ad2f2d44d2e9032297b9b8e2a1e,5.0,Recomendo produto entregue na data antes do previsto adorei,-19.0,"[{'label': '5 stars', 'score': 0.5212498307228088}]",Positive,good experience
d4e093fd69adbd71da43cf5f3bf204d4,1.0,"Recebi, porém o tamanho veio menor e ainda tive que ir até os correios retirar pois não entregaram na minha casa, além disso a cor é bem mais escura do que consta no site.",3.0,"[{'label': '3 stars', 'score': 0.5037214756011963}]",Neutral,other
b08358fdbc23fa2201ce6b08be2dddb7,5.0,amei ,7.0,"[{'label': '3 stars', 'score': 0.2903938591480255}]",Neutral,other
7bdf347b22c9b62457da0a386b4f875c,1.0,Cadeirinha veio errada e ate agora não entraram em contato comigo me dando a solução do meu problema. o produto é para presente ate sábado dia 25/11 e ninguém me da uma solução!,-10.0,"[{'label': '1 star', 'score': 0.7847290635108948}]",Negative,customer service
6242afc7de2ac0fbcb5219a2f389b324,1.0,"Relógio veio sem bateria (o que não é normal da marca), levei no relojeiro e o PROFISSIONAL afirmou com toda certeza de que o produto é falso e de segunda linha sendo que comprei como produto original",-15.0,"[{'label': '1 star', 'score': 0.7548244595527649}]",Negative,other
3f6e9699013cd3929f5afc72ee8af297,5.0,"boa compra, agora só acompanhar os resultados",-8.0,"[{'label': '4 stars', 'score': 0.5442747473716736}]",Positive,other
7d1b1cc13d2c22c1cad811b1fafd0537,5.0,"Muito bom desde a compra, entrega, feedback muito bom.
Agradecido",-13.0,"[{'label': '5 stars', 'score': 0.7519683241844177}]",Positive,other
616d980107c4a1d6b7cbc85cd40890e8,5.0,Adorei o produto. ,-23.0,"[{'label': '5 stars', 'score': 0.6154492497444153}]",Positive,good experience
8f4dff9c7bdbfd26aee6064637637f24,1.0,"Péssimo, sem qualidade, material vagabundo, horrível, não vale nem 10 reais, totalmente pirata ",-3.0,"[{'label': '1 star', 'score': 0.9851655960083008}]",Negative,product quality
d3b73e2ef2f6499b266d6ff81ac7efa6,1.0,"A voltagem veio errada, e demorou de mais pra chegar.Inclusive fiz hj a logística reversa. 
Espero que o inflado certo não demore a chegar.",-13.0,"[{'label': '2 stars', 'score': 0.45301973819732666}]",Negative,late delivery
55d314f638b1b911d957c44db2ccafce,5.0,otimo,-17.0,"[{'label': '2 stars', 'score': 0.2997432351112366}]",Negative,other
6b3c0956c89312e2c54f8d1366ecea9a,1.0,Veio como eu esperava ,-8.0,"[{'label': '5 stars', 'score': 0.4670450985431671}]",Positive,other
b30e55fe9fd40e07925199c964a7ef3f,4.0,Produto correto e entrega dentro do prazo,-14.0,"[{'label': '4 stars', 'score': 0.42376938462257385}]",Positive,other
2804019a383c2bf8db7dde416cf663d2,5.0,"Os produtos vieram certinhos, pague bem barato e fiquei com medo de ser ruim, mas é da HP mesmo. A entrega estava marcada para até dia 14/02, porém chegou dia 26/02, 2dias após a compra. ",-19.0,"[{'label': '1 star', 'score': 0.511151134967804}]",Negative,product quality
b143aeb37a4d82ae652c5c4ba8461411,4.0,"Muito rápido
Gostei",-20.0,"[{'label': '5 stars', 'score': 0.605800986289978}]",Positive,good experience
05606ddf8218cebe483228af6f9031ba,4.0,Está ok,-5.0,"[{'label': '3 stars', 'score': 0.480407178401947}]",Neutral,other
c1dc9326b9f99f2db29af061a59cbe8d,4.0,"Gostamos muito do produto,veio exatamente como consta no anuncio,chegou no prazo ,cor exata azul marinho,custo beneficio maravilhoso, excelente!!!!! Recomendamos simmmm😍😍😍",1.0,"[{'label': '5 stars', 'score': 0.8149017095565796}]",Positive,good experience
a89ce8c685a2a028d1ad3ae1b5df18d6,3.0,Chegou no prazo e como eu esperava super recomendo ,-5.0,"[{'label': '5 stars', 'score': 0.7188912034034729}]",Positive,good experience
ab3564822a24b5d7496a7ca54b0a2f62,5.0,Produto de excelente qualidade muito bom ,-9.0,"[{'label': '5 stars', 'score': 0.7536010146141052}]",Positive,product quality
123110dfedcc15e34ed7c2d8514e1568,5.0,Recomendo o produto e a loja ,-6.0,"[{'label': '5 stars', 'score': 0.4687398672103882}]",Positive,good experience
c9d1d33be3caa33a65cd687e3f3da22f,5.0,Ok,-11.0,"[{'label': '3 stars', 'score': 0.49511390924453735}]",Neutral,other
22ff296bec6517df99f56d2098171b8e,5.0,Entregou no prazo corretamente. Produto bem embalado. Indico.,-10.0,"[{'label': '4 stars', 'score': 0.4028342366218567}]",Positive,other
e56d6fad37333104e525678504e3b8c3,1.0,"Gostaria de uma posição, já que o prazo de entrega já expirou e meu produto não chegou.",6.0,"[{'label': '2 stars', 'score': 0.474777489900589}]",Negative,late delivery
fb34891f680ec3b5b3b0dd8d9f863d2a,5.0,"Entrega feita antes do previsto, produto excelente qualidade",-15.0,"[{'label': '5 stars', 'score': 0.715288519859314}]",Positive,product quality
2de8870a0b861a9ff5ccb128784abf2e,5.0,"Recomendo, ótimo produto",-8.0,"[{'label': '5 stars', 'score': 0.5793271064758301}]",Positive,good experience
711e7d3df4f235b658144c3723903c6a,2.0,Produto de excelente qualidade mas a voltagem veio diferente ! Informei a lannister .com antes do embarque Enesio assim me enviaram 110 ao inves de 220v,-8.0,"[{'label': '4 stars', 'score': 0.36526644229888916}]",Positive,product quality
538c04c1b131ec55fcb33857d597c05e,1.0,Veio uma porcariaaaaa nao vale o preço que é ..,-7.0,"[{'label': '1 star', 'score': 0.5734117031097412}]",Negative,other
8e4f9161e403e220dee5b8eb22f0a3c2,5.0,"Recomendo para todos.Produto original, chegou tudo conforme o combinado.",-10.0,"[{'label': '5 stars', 'score': 0.615175724029541}]",Positive,good experience
96bd9c3ad7366522a8a0ef40301faeb5,3.0,"Não foi entrega total da mercadoria, só entregaram 01 kit sendo que na nota fiscal foi faturado 02 kits",-2.0,"[{'label': '1 star', 'score': 0.7451264262199402}]",Negative,other
d437feefd975db4a8882cc7408b51033,4.0,"Valor adequado para o produto. Só deixo a dica que se colocassem uns chaveiros de emoji ficaria perfeita. 
O frete por ser enviado pelo sedex PP que é uma das postagens mais baratas poderia ser baixa",-3.0,"[{'label': '4 stars', 'score': 0.5437731742858887}]",Positive,other
de1404a068c6c8c909897886a314bad7,5.0,"Produto chegou bem embalado, e atendeu minhas expectativas.
Super recomendo!!
Parabéns Equipe baratheon.",-53.0,"[{'label': '5 stars', 'score': 0.7254054546356201}]",Positive,good experience
894ad6777d752962423e37b3d4e8a83a,5.0,Muito bom atendimento,-25.0,"[{'label': '5 stars', 'score': 0.5910758972167969}]",Positive,customer service
59f26737bbeea8142a7e982cfce13e7a,5.0,"Excelente eficácia na venda. O produto chegou em segurança, bem protegido e muito antes do prazo de entrega.",-58.0,"[{'label': '5 stars', 'score': 0.7774078249931335}]",Positive,good experience
